"Date Received","Product Name","Sub Product",Issue,"Sub Issue","Consumer Complaint Narrative","Company Public Response",Company,"State Name","Zip Code",Tags,"Consumer Consent Provided","Submitted via","Date Sent to Company","Company Response to Consumer","Timely Response","Consumer Disputed","Complaint ID"
2013-07-25,"Credit reporting",,"Incorrect information on credit report","Account status",,,Experian,NJ,8863,,N/A,"Postal mail",2013-08-21,"Closed with non-monetary relief",Yes,No,475938
2013-07-25,"Credit reporting",,"Incorrect information on credit report","Account status",,,Equifax,NJ,8863,,N/A,"Postal mail",2013-08-21,"Closed with non-monetary relief",Yes,No,475939
2013-08-07,Mortgage,"Conventional adjustable mortgage (ARM)","Loan modification,collection,foreclosure",,,,"Bank of America",FL,32086,,N/A,Web,2013-08-09,"Closed with explanation",Yes,Yes,484689
2013-07-24,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,Ocwen,IL,60471,,N/A,Web,2013-07-25,"Closed with explanation",Yes,No,464830
2013-08-07,"Debt collection","I do not know","Communication tactics","Frequent or repeated calls",,,"The CBE Group, Inc.",CA,90034,,N/A,Web,2013-08-07,"Closed with non-monetary relief",Yes,No,482978
2013-08-07,"Bank account or service","Savings account","Deposits and withdrawals",,,,"U.S. Bancorp",OH,43081,"Older American, Servicemember",N/A,Phone,2013-08-08,"Closed with explanation",Yes,Yes,482979
2013-08-13,"Bank account or service","Checking account","Account opening, closing, or management",,,,"Santander Bank US",MA,2740,,N/A,Phone,2013-08-14,Closed,Yes,Yes,491687
2013-07-24,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Wells Fargo & Company",GA,30064,,N/A,Referral,2013-07-25,"Closed with explanation",Yes,No,465506
2013-07-25,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Bank of America",PA,18016,,N/A,Referral,2013-09-26,"Closed with explanation",Yes,No,466753
2013-07-25,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Bank of America",FL,33056,,N/A,Referral,2013-07-26,"Closed with non-monetary relief",Yes,No,467035
2013-07-24,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Wells Fargo & Company",CA,93010,,N/A,Referral,2013-07-25,"Closed with explanation",Yes,No,465102
2013-08-13,"Debt collection","Other (i.e. phone, health club, etc.)","Improper contact or sharing of info","Contacted employer after asked not to",,,"Total Recovery Solutions",IL,60633,,N/A,Phone,2013-08-16,"Closed with explanation",Yes,No,489208
2013-08-07,"Credit card",,Other,,,,"Bank of America",NY,11233,,N/A,Phone,2013-08-08,"Closed with explanation",Yes,Yes,482761
2013-07-25,Mortgage,"FHA mortgage","Application, originator, mortgage broker",,,,"PHH Mortgage",MN,55079,,N/A,Web,2013-07-26,"Closed with explanation",Yes,Yes,465991
2013-07-24,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Wells Fargo & Company",CA,91724,,N/A,Referral,2013-07-25,"Closed with explanation",Yes,Yes,465513
2013-08-07,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Nationstar Mortgage",CA,92119,,N/A,Web,2013-08-09,"Closed with explanation",Yes,No,485006
2013-07-24,"Credit card",,"Billing statement",,,,"Capital One",TX,76112,,N/A,"Postal mail",2013-07-25,"Closed with explanation",Yes,No,464854
2013-08-13,Mortgage,"Home equity loan or line of credit","Loan modification,collection,foreclosure",,,,"Bank of America",MI,48225,,N/A,Web,2013-08-14,"Closed with explanation",Yes,Yes,491702
2013-07-25,"Credit reporting",,"Incorrect information on credit report","Account status",,,Citibank,OH,43230,,N/A,"Postal mail",2013-08-28,"Closed with non-monetary relief",Yes,No,466016
2013-07-25,"Bank account or service","Checking account","Account opening, closing, or management",,,,"Regions Financial Corporation",TN,37042,,N/A,Referral,2013-08-06,Closed,Yes,No,466935
2013-07-25,"Credit card",,"Closing/Cancelling account",,,,"Capital One",CA,91942,Servicemember,N/A,Web,2013-07-25,"Closed with monetary relief",Yes,No,480103
2013-08-13,"Credit card",,"Billing disputes",,,,"USAA Savings",TX,75013,,N/A,Referral,2013-08-15,"Closed with non-monetary relief",Yes,No,489458
2013-08-07,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,Ocwen,CA,90806,,N/A,Web,2013-08-09,"Closed with explanation",Yes,No,485016
2013-08-13,"Credit card",,Other,,,,Citibank,NY,10705,,N/A,Referral,2013-08-29,"Closed with explanation",Yes,No,489219
2013-08-13,"Credit reporting",,"Incorrect information on credit report","Public record",,,"TransUnion Intermediate Holdings, Inc.",FL,32606,,N/A,Web,2013-08-13,"Closed with explanation",Yes,No,491723
2013-08-13,Mortgage,"Conventional fixed mortgage","Loan servicing, payments, escrow account",,,,"Bank of America",GA,60438,,N/A,Web,2013-08-14,"Closed with non-monetary relief",Yes,No,491728
2013-07-25,"Credit reporting",,"Incorrect information on credit report","Information is not mine",,,"TransUnion Intermediate Holdings, Inc.",FL,32343,,N/A,Web,2013-07-30,"Closed with explanation",Yes,No,475266
2013-08-13,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,"Arvest Bank",CA,93428,,N/A,Phone,2013-08-15,"Closed with explanation",Yes,No,489225
2013-07-25,"Consumer Loan","Vehicle loan","Managing the loan or lease",,,,"Ally Financial Inc.",VA,24402,,N/A,Referral,2013-07-26,"Closed with explanation",Yes,Yes,466910
2013-08-13,Mortgage,"FHA mortgage","Loan modification,collection,foreclosure",,,,"PNC Bank N.A.",CO,80239,,N/A,Web,2013-08-14,"Closed with explanation",Yes,Yes,491391
2013-08-07,"Credit reporting",,"Incorrect information on credit report","Public record",,,Experian,GA,30024,,N/A,Web,2013-08-07,"Closed with explanation",Yes,Yes,487139
2013-08-07,"Credit reporting",,"Unable to get credit report/credit score","Problem getting report or credit score",,,Equifax,TX,77008,,N/A,Web,2013-08-07,"Closed with non-monetary relief",Yes,No,482997
2013-07-24,Mortgage,"Conventional fixed mortgage","Application, originator, mortgage broker",,,,"PNC Bank N.A.",MA,2019,,N/A,Web,2013-07-25,"Closed with explanation",Yes,No,464926
2013-08-07,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,"Wells Fargo & Company",NC,28025,,N/A,Web,2013-08-09,"Closed with non-monetary relief",Yes,No,484649
2013-08-07,"Debt collection","Non-federal student loan","Improper contact or sharing of info","Talked to a third party about my debt",,,"Williams & Fudge, Inc",MO,65584,Servicemember,N/A,Web,2013-08-07,"Closed with explanation",Yes,No,482999
2013-07-25,"Credit card",,"Unsolicited issuance of credit card",,,,"Bank of America",PA,19446,,N/A,Web,2013-07-25,"Closed with explanation",Yes,No,466061
2013-07-24,"Debt collection","Credit card","Disclosure verification of debt","Not given enough info to verify debt",,,"Expert Global Solutions, Inc.",MO,65251,"Older American, Servicemember",N/A,Phone,2013-08-09,"Closed with explanation",Yes,No,464932
2013-08-07,Mortgage,"Other mortgage","Settlement process and costs",,,,"Capital One",OH,45875,,N/A,Phone,2013-08-09,"Closed with explanation",Yes,No,485027
2013-07-25,"Credit card",,"Payoff process",,,,Amex,DC,20010,,N/A,Web,2013-07-26,"Closed with explanation",Yes,No,466091
2013-07-25,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,"Nationstar Mortgage",CA,94501,,N/A,Web,2013-07-26,"Closed with explanation",Yes,No,463781
2013-07-25,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,Ocwen,MD,21236,,N/A,Fax,2013-07-29,"Closed with explanation",Yes,Yes,475445
2013-08-07,Mortgage,"Conventional fixed mortgage","Credit decision / Underwriting",,,,"Nationstar Mortgage",AZ,85747,,N/A,Web,2013-08-09,"Closed with explanation",Yes,No,485030
2013-07-24,"Credit card",,"Billing disputes",,,,"Bank of America",WA,98580,,N/A,Web,2013-07-24,"Closed with explanation",Yes,No,464970
2013-08-07,"Credit reporting",,"Incorrect information on credit report","Information is not mine",,,"TransUnion Intermediate Holdings, Inc.",MO,63105,,N/A,"Postal mail",2013-09-06,"Closed with explanation",Yes,No,483022
2013-08-07,Mortgage,"Conventional adjustable mortgage (ARM)","Loan modification,collection,foreclosure",,,,"Wells Fargo & Company",WA,98117,,N/A,Web,2013-08-09,"Closed with explanation",Yes,Yes,485036
2013-08-07,"Credit reporting",,"Incorrect information on credit report","Information is not mine",,,Equifax,MO,63105,,N/A,"Postal mail",2013-09-06,"Closed with explanation",Yes,No,483023
2013-08-07,Mortgage,"Other mortgage","Settlement process and costs",,,,"Nationstar Mortgage",MN,55398,,N/A,Phone,2013-08-09,"Closed with explanation",Yes,No,485038
2013-08-13,"Credit reporting",,"Incorrect information on credit report","Account terms",,,Equifax,FL,32829,,N/A,Web,2013-08-13,"Closed with non-monetary relief",Yes,No,491798
2013-07-25,"Debt collection","I do not know","Communication tactics","Frequent or repeated calls",,,"Platinum Holdings Group, LLC",FL,34736,,N/A,Web,2013-08-16,Closed,Yes,No,466135
2013-08-01,"Credit reporting",,"Incorrect information on credit report","Account status",,,Experian,IN,46404,,N/A,"Postal mail",2013-09-11,"Closed with non-monetary relief",Yes,No,471642
2013-08-13,"Bank account or service","Checking account","Account opening, closing, or management",,,,"SunTrust Banks, Inc.",TX,78520,,N/A,Referral,2013-08-15,"Closed with monetary relief",Yes,No,489488
2013-08-13,Mortgage,"Conventional adjustable mortgage (ARM)","Loan modification,collection,foreclosure",,,,"CIT Bank National Association",NH,3766,,N/A,Web,2013-08-14,"Closed with explanation",Yes,Yes,491807
2013-07-24,Mortgage,"Other mortgage","Settlement process and costs",,,,"Bank of America",MO,65281,,N/A,Web,2013-07-26,"Closed with explanation",Yes,No,464994
2013-08-01,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"PNC Bank N.A.",GA,30548,,N/A,Referral,2013-08-05,"Closed with explanation",Yes,No,472638
2013-08-07,Mortgage,"Conventional fixed mortgage","Loan servicing, payments, escrow account",,,,"PNC Bank N.A.",GA,30024,,N/A,Web,2013-08-09,"Closed with explanation",Yes,No,485043
2013-08-01,Mortgage,"Other mortgage","Loan servicing, payments, escrow account",,,,"Generation Mortgage",MD,21215,"Older American",N/A,Referral,2013-08-05,"Closed with explanation",Yes,No,472581
2013-07-24,"Credit card",,"Billing statement",,,,"Synchrony Financial",FL,33548,,N/A,Web,2013-07-24,"Closed with monetary relief",Yes,No,465004
2013-07-24,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Bayview Loan Servicing, LLC",FL,33023,,N/A,Web,2013-07-26,"Closed with explanation",No,,454984
2013-08-01,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"JPMorgan Chase & Co.",NY,11727,,N/A,Referral,2013-08-05,"Closed with explanation",Yes,No,464130
2013-08-07,"Credit card",,Other,,,,Amex,MA,1002,"Older American",N/A,"Postal mail",2013-08-08,"Closed with explanation",Yes,No,482668
2013-07-24,"Credit card",,Privacy,,,,"Capital One",NY,14219,"Older American",N/A,Phone,2013-07-25,"Closed with explanation",Yes,No,465017
2013-07-25,"Credit reporting",,"Unable to get credit report/credit score","Problem getting report or credit score",,,Experian,NY,10005,,N/A,Web,2013-07-25,"Closed with monetary relief",Yes,No,466159
2013-08-07,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,"Ditech Financial LLC",CA,92562,,N/A,Web,2013-08-09,"Closed with explanation",Yes,No,485047
2013-07-24,"Credit reporting",,"Incorrect information on credit report","Account status",,,Equifax,CA,90018,,N/A,Fax,2013-08-12,"Closed with non-monetary relief",Yes,No,456633
2013-07-25,"Bank account or service","Checking account","Problems caused by my funds being low",,,,"BB&T Financial",NC,27407,,N/A,Referral,2013-07-26,"Closed with explanation",Yes,No,466993
2013-07-24,"Bank account or service","Checking account","Account opening, closing, or management",,,,"Wells Fargo & Company",MN,55763,,N/A,Web,2013-07-25,"Closed with monetary relief",Yes,No,480768
2013-07-24,"Student loan","Non-federal student loan","Repaying your loan","Repaying your loan",,,"Navient Solutions, Inc.",PA,19038,,N/A,Web,2013-07-25,"Closed with monetary relief",Yes,No,465028
2013-07-25,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,"CIT Bank National Association",MO,63132,,N/A,Web,2013-07-26,"Closed with explanation",Yes,No,466175
2013-07-24,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Bank of America",VA,22033,,N/A,Fax,2013-07-26,Closed,Yes,No,465030
2013-08-13,"Bank account or service","(CD) Certificate of deposit","Account opening, closing, or management",,,,"FirstMerit Bank",OH,44035,"Older American",N/A,Phone,2013-08-14,"Closed with explanation",Yes,Yes,489277
2013-07-24,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Wells Fargo & Company",CA,91387,,N/A,Referral,2013-07-29,"Closed with explanation",Yes,Yes,465556
2013-07-24,"Bank account or service","Savings account","Account opening, closing, or management",,,,"Bank of the West",CA,95465,,N/A,Referral,2013-07-25,"Closed with monetary relief",Yes,Yes,465562
2013-08-01,"Credit reporting",,"Incorrect information on credit report","Account status",,,Experian,NY,11214,"Older American",N/A,Web,2013-08-01,"Closed with explanation",Yes,Yes,479548
2013-08-01,Mortgage,"FHA mortgage","Loan modification,collection,foreclosure",,,,"JPMorgan Chase & Co.",WA,98271,,N/A,Web,2013-08-05,"Closed with explanation",Yes,No,471722
2013-07-24,Mortgage,"FHA mortgage","Loan modification,collection,foreclosure",,,,"Wells Fargo & Company",PA,19143,,N/A,Web,2013-07-29,"Closed with explanation",Yes,No,465044
2013-07-24,Mortgage,"Conventional fixed mortgage","Application, originator, mortgage broker",,,,"JPMorgan Chase & Co.",NY,14534,,N/A,Web,2013-07-26,"Closed with explanation",Yes,Yes,479311
2013-08-07,"Debt collection","Other (i.e. phone, health club, etc.)","Cont'd attempts collect debt not owed","Debt is not mine",,,ERC,CA,92307,,N/A,Phone,2013-08-12,"Closed with explanation",Yes,No,485051
2013-07-25,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"JPMorgan Chase & Co.",NY,10509,,N/A,Fax,2013-07-29,"Closed with monetary relief",Yes,No,466202
2013-08-13,"Bank account or service","Checking account","Making/receiving payments, sending money",,,,Citibank,TX,77573,,N/A,Referral,2013-08-15,"Closed with explanation",Yes,No,489470
2013-08-13,Mortgage,"Conventional fixed mortgage","Application, originator, mortgage broker",,,,"Wells Fargo & Company",WI,54601,"Older American",N/A,Web,2013-08-14,"Closed with explanation",Yes,No,491858
2013-07-25,"Credit reporting",,"Improper use of my credit report","Report improperly shared by CRC",,,Equifax,NC,27909,"Older American",N/A,Web,2013-07-25,"Closed with explanation",Yes,Yes,466203
2013-07-25,Mortgage,"Conventional fixed mortgage","Application, originator, mortgage broker",,,,Citibank,CA,92870,,N/A,Web,2013-07-26,"Closed with explanation",Yes,No,466232
2013-08-01,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,Citibank,NJ,8753,,N/A,Referral,2013-08-05,"Closed with explanation",Yes,No,471736
2013-08-01,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Wells Fargo & Company",VA,22191,,N/A,"Postal mail",2013-08-05,"Closed with explanation",Yes,Yes,471737
2013-08-07,"Bank account or service","(CD) Certificate of deposit","Account opening, closing, or management",,,,"Bank of America",CA,92014,,N/A,Web,2013-08-09,"Closed with explanation",Yes,Yes,483051
2013-07-25,"Bank account or service","Checking account","Account opening, closing, or management",,,,"Bank of America",CA,92111,"Older American",N/A,Web,2013-07-26,"Closed with monetary relief",Yes,No,466237
2013-08-07,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,Ocwen,MI,48382,,N/A,Referral,2013-08-09,"Closed with explanation",Yes,Yes,482634
2013-07-24,Mortgage,"Other mortgage","Loan servicing, payments, escrow account",,,,Citibank,NY,12308,,N/A,"Postal mail",2013-07-25,"Closed with non-monetary relief",Yes,No,480748
2013-08-08,"Debt collection","I do not know","Disclosure verification of debt","Not given enough info to verify debt",,,"United Collection Bureau, Inc.",WI,20171,,N/A,Web,2013-08-08,"Closed with explanation",Yes,No,482759
2013-08-13,Mortgage,"Conventional adjustable mortgage (ARM)","Loan servicing, payments, escrow account",,,,"JPMorgan Chase & Co.",PA,15236,Servicemember,N/A,Web,2013-08-14,"Closed with monetary relief",Yes,No,493262
2013-07-24,"Debt collection","Other (i.e. phone, health club, etc.)","Cont'd attempts collect debt not owed","Debt was paid",,,"Franklin Collection Service, Inc.",AL,36604,,N/A,Web,2013-07-24,"Closed with explanation",Yes,Yes,465061
2013-07-25,"Credit card",,"Credit line increase/decrease",,,,Citibank,KS,66835,,N/A,"Postal mail",2013-07-26,"Closed with non-monetary relief",Yes,No,466251
2013-08-07,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Bank of America",NJ,7504,"Older American",N/A,Referral,2013-08-09,"Closed with non-monetary relief",Yes,No,483262
2013-08-08,Mortgage,"Conventional adjustable mortgage (ARM)","Loan servicing, payments, escrow account",,,,Ocwen,AE,9630,Servicemember,N/A,Web,2013-08-09,"Closed with monetary relief",Yes,No,483129
2013-08-13,Mortgage,"Other mortgage","Settlement process and costs",,,,"Nationstar Mortgage",NJ,7039,,N/A,Referral,2013-08-19,"Closed with explanation",Yes,Yes,492070
2013-08-07,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"CIT Bank National Association",NJ,7062,,N/A,Referral,2013-08-09,"Closed with explanation",Yes,No,483060
2013-08-01,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"JPMorgan Chase & Co.",TX,77546,,N/A,Fax,2013-08-05,"Closed with explanation",Yes,Yes,471739
2013-08-01,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"JPMorgan Chase & Co.",FL,33147,,N/A,Referral,2013-08-05,"Closed with explanation",Yes,No,471766
2013-08-13,"Credit card",,"APR or interest rate",,,,"Capital One",CA,93535,,N/A,Web,2013-08-13,"Closed with monetary relief",Yes,Yes,492972
2013-08-08,Mortgage,"FHA mortgage","Settlement process and costs",,,,Ocwen,GA,30680,,N/A,Web,2013-08-09,"Closed with explanation",Yes,No,483141
2013-08-07,"Bank account or service","Checking account","Deposits and withdrawals",,,,"Bank of America",TX,77068,,N/A,Web,2013-08-09,"Closed with monetary relief",Yes,No,483067
2013-08-08,"Debt collection",Auto,"Cont'd attempts collect debt not owed","Debt was paid",,,"Santander Consumer USA Holdings Inc",IL,60102,,N/A,"Postal mail",2013-09-03,"Closed with explanation",Yes,No,483143
2013-08-13,"Credit reporting",,"Incorrect information on credit report","Account status",,,Experian,IL,62226,,N/A,Web,2013-08-13,"Closed with non-monetary relief",Yes,No,492586
2013-08-21,"Credit reporting",,"Incorrect information on credit report","Information is not mine",,,"TransUnion Intermediate Holdings, Inc.",MN,55426,,N/A,Web,2013-08-22,"Closed with explanation",Yes,Yes,499270
2013-08-07,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,Ocwen,UT,84103,,N/A,Phone,2013-08-09,"Closed with explanation",Yes,No,485056
2013-07-25,"Debt collection","Other (i.e. phone, health club, etc.)","Communication tactics","Frequent or repeated calls",,,"Southwest Credit Systems, L.P.",TX,76310,,N/A,Phone,2013-08-01,"Closed with explanation",Yes,No,466298
2013-08-01,"Bank account or service","Checking account","Deposits and withdrawals",,,,"JPMorgan Chase & Co.",TX,75217,,N/A,Referral,2013-08-05,"Closed with explanation",Yes,No,472576
2013-07-25,Mortgage,"Reverse mortgage","Application, originator, mortgage broker",,,,"Liberty Home Equity Solutions, Inc",AZ,85301,Servicemember,N/A,"Postal mail",2013-08-14,"Closed with explanation",Yes,No,454561
2013-07-25,"Bank account or service","Checking account","Problems caused by my funds being low",,,,"BB&T Financial",VA,22033,,N/A,Web,2013-07-26,"Closed with explanation",Yes,Yes,466301
2013-08-21,"Credit card",,"Billing disputes",,,,Discover,PA,17110,,N/A,Phone,2013-08-22,"Closed with monetary relief",Yes,Yes,499461
2013-08-08,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Wells Fargo & Company",FL,33063,,N/A,Referral,2013-08-09,"Closed with explanation",Yes,No,483433
2013-08-21,"Bank account or service","Checking account","Account opening, closing, or management",,,,"JPMorgan Chase & Co.",NY,10473,"Older American",N/A,Phone,2013-08-22,"Closed with explanation",Yes,No,499462
2013-07-25,"Debt collection","I do not know","Cont'd attempts collect debt not owed","Debt was paid",,,"Encore Capital Group",WI,54703,,N/A,"Postal mail",2013-11-04,"Closed with explanation",Yes,No,466307
2013-08-21,"Debt collection",Mortgage,"Communication tactics","Frequent or repeated calls",,,"Ditech Financial LLC",FL,34105,"Older American",N/A,Web,2013-09-03,"Closed with explanation",Yes,No,499463
2013-08-07,Mortgage,"Conventional fixed mortgage","Loan servicing, payments, escrow account",,,,"Bank of America",LA,70785,,N/A,Web,2013-08-09,"Closed with explanation",Yes,No,485063
2013-07-25,Mortgage,"Other mortgage","Loan servicing, payments, escrow account",,,,"Franklin American Mortgage Company",CA,92011,,N/A,Referral,2013-07-26,"Closed with explanation",Yes,No,467030
2013-08-07,Mortgage,"Conventional fixed mortgage","Loan servicing, payments, escrow account",,,,"Ditech Financial LLC",NM,87111,,N/A,Web,2013-08-09,"Closed with explanation",Yes,No,485055
2013-08-21,"Bank account or service","Savings account","Account opening, closing, or management",,,,"JPMorgan Chase & Co.",CA,90710,,N/A,Web,2013-08-22,"Closed with explanation",Yes,Yes,499465
2013-08-21,"Student loan","Non-federal student loan","Repaying your loan","Repaying your loan",,,"Navient Solutions, Inc.",NH,3055,,N/A,Web,2013-08-22,"Closed with non-monetary relief",Yes,No,499466
2013-07-25,"Debt collection","Other (i.e. phone, health club, etc.)","False statements or representation","Attempted to collect wrong amount",,,"The Minacs Group (USA) Inc.",WY,82001,,N/A,Web,2013-08-13,"Closed with explanation",Yes,No,456887
2013-08-08,Mortgage,"Other mortgage","Loan servicing, payments, escrow account",,,,"Sun West Mortgage Company, Inc.",PA,18073,,N/A,Referral,2013-08-09,"Closed with explanation",No,,483413
2013-08-07,"Debt collection","Other (i.e. phone, health club, etc.)","Cont'd attempts collect debt not owed","Debt is not mine",,,"Afni, Inc.",FL,33308,"Older American",N/A,Web,2013-08-12,"Closed with explanation",Yes,No,485066
2013-08-13,Mortgage,"FHA mortgage","Loan servicing, payments, escrow account",,,,"Bank of America",VA,23462,,N/A,Web,2013-08-14,"Closed with explanation",Yes,No,491255
2013-08-13,Mortgage,"Conventional adjustable mortgage (ARM)","Loan servicing, payments, escrow account",,,,Ocwen,GA,30075,,N/A,Web,2013-08-14,"Closed with explanation",Yes,No,491914
2013-08-13,"Credit reporting",,"Incorrect information on credit report","Reinserted previously deleted info",,,Equifax,WA,98226,,N/A,Web,2013-08-13,"Closed with non-monetary relief",Yes,No,491259
2013-08-07,"Debt collection","Other (i.e. phone, health club, etc.)","Disclosure verification of debt","Right to dispute notice not received",,,"Hunter Warfield, Inc.",WA,98021,,N/A,Web,2013-08-09,"Closed with explanation",Yes,No,485070
2013-08-07,Mortgage,"Conventional fixed mortgage","Loan servicing, payments, escrow account",,,,"Bayview Loan Servicing, LLC",HI,96778,"Older American",N/A,Web,2013-10-17,"Closed with explanation",Yes,No,485072
2013-08-13,"Credit card",,"Billing disputes",,,,"Capital One",TX,75074,,N/A,Web,2013-08-20,"Closed with monetary relief",Yes,No,489320
2013-07-25,"Credit card",,"Billing disputes",,,,"JPMorgan Chase & Co.",WI,54757,,N/A,"Postal mail",2013-07-29,"Closed with non-monetary relief",Yes,No,466351
2013-08-13,"Credit card",,"Identity theft / Fraud / Embezzlement",,,,"JPMorgan Chase & Co.",MI,48162,,N/A,Web,2013-08-15,"Closed with non-monetary relief",Yes,No,489283
2013-07-25,Mortgage,"Other mortgage","Application, originator, mortgage broker",,,,"Citizens Financial Group, Inc.",OH,43617,,N/A,Web,2013-07-26,"Closed with explanation",Yes,No,466354
2013-08-01,"Credit reporting",,"Unable to get credit report/credit score","Problem getting my free annual report",,,Equifax,NV,89460,"Older American",N/A,Web,2013-08-01,"Closed with explanation",Yes,No,471823
2013-08-01,"Debt collection","Credit card","Cont'd attempts collect debt not owed","Debt resulted from identity theft",,,"Allied Interstate LLC",FL,33321,,N/A,Web,2013-08-01,"Closed with non-monetary relief",Yes,No,471824
2013-08-08,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,"Nationstar Mortgage",TN,37948,,N/A,Web,2013-08-12,"Closed with explanation",Yes,No,483081
2013-08-13,"Bank account or service","Checking account","Account opening, closing, or management",,,,"Bank of America",CA,92708,,N/A,Web,2013-08-14,"Closed with explanation",Yes,No,491410
2013-08-01,Mortgage,"Conventional fixed mortgage","Loan modification,collection,foreclosure",,,,Ocwen,FL,32931,Servicemember,N/A,Web,2013-08-22,"Closed with explanation",Yes,Yes,471832
2013-08-08,"Credit reporting",,"Incorrect information on credit report","Public record",,,"TransUnion Intermediate Holdings, Inc.",TX,76008,,N/A,Web,2013-08-08,"Closed with explanation",Yes,Yes,482793
2013-08-01,"Credit reporting",,"Incorrect information on credit report","Reinserted previously deleted info",,,Equifax,TX,78070,,N/A,Web,2013-08-01,"Closed with non-monetary relief",Yes,Yes,471841
2013-07-25,Mortgage,"Other mortgage","Loan servicing, payments, escrow account",,,,"Bank of America",CA,94597,,N/A,Referral,2013-07-26,"Closed with explanation",Yes,No,466380
2013-07-25,"Bank account or service","Checking account","Deposits and withdrawals",,,,"U.S. Bancorp",OH,45240,,N/A,Referral,2013-07-26,"Closed with monetary relief",Yes,Yes,466381
2013-07-25,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Specialized Loan Servicing LLC",MN,55805,,N/A,Referral,2013-12-04,"Closed with explanation",Yes,Yes,466384
2013-07-25,Mortgage,"VA mortgage","Loan modification,collection,foreclosure",,,,Ocwen,FL,33172,,N/A,Referral,2013-07-29,"Closed with explanation",Yes,No,462599
2013-08-01,"Debt collection",Auto,"Communication tactics","Frequent or repeated calls",,,"American Credit Acceptance, LLC",NV,89178,,N/A,Web,2013-08-01,"Closed with non-monetary relief",Yes,No,468408
2013-08-08,"Student loan","Non-federal student loan","Repaying your loan","Repaying your loan",,,AES/PHEAA,DC,20002,,N/A,Web,2013-08-09,"Closed with explanation",Yes,No,482734
2013-07-25,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Flagstar Bank",FL,33030,,N/A,Referral,2013-07-29,"Closed with explanation",Yes,No,466390
2013-07-25,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Bank of America",OR,97055,,N/A,Referral,2013-07-29,"Closed with explanation",Yes,No,467219
2013-08-13,"Credit card",,"Customer service / Customer relations",,,,"Quicken Loans",PA,19104,,N/A,"Postal mail",2013-08-15,"Closed with explanation",Yes,No,489339
2013-07-25,Mortgage,"Other mortgage","Application, originator, mortgage broker",,,,"Select Portfolio Servicing, Inc",CT,6903,,N/A,Referral,2013-07-29,"Closed with explanation",Yes,No,466395
2013-08-13,"Debt collection","Other (i.e. phone, health club, etc.)","False statements or representation","Indicated committed crime not paying",,,"World Acceptance Corporation",NM,88063,,N/A,Web,2013-10-22,"Closed with explanation",Yes,No,489340
2013-07-25,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,Ocwen,CA,94547,,N/A,Referral,2013-07-29,"Closed with explanation",Yes,No,466398
2013-07-25,Mortgage,"Other mortgage","Loan modification,collection,foreclosure",,,,"Bank of America",CA,92507,,N/A,Referral,2013-08-19,"Closed with explanation",Yes,No,461838
2013-08-08,"Credit reporting",,"Credit reporting company's investigation","Problem with statement of dispute",,,Equifax,CA,94579,,N/A,Web,2013-08-07,"Closed with non-monetary relief",Yes,No,483101
2013-08-21,"Student loan","Non-federal student loan","Repaying your loan","Repaying your loan",,,"Navient Solutions, Inc.",OH,43229,,N/A,Web,2013-08-22,"Closed with non-monetary relief",Yes,No,499499
